variable,source,line,time,iter,latency,data_source,cpu,node,index,map3D,xidx,yidx,zidx
m_vdov,LULESH_OMP.cc,2374,544604,424,30,131,8,0,8906,1,10,22,8
m_vdov,LULESH_OMP.cc,2374,544611,424,30,131,28,0,29608,1,8,29,28
m_x,LULESH_OMP.cc,961,544739,425,203,3,18,0,20791,0,0,0,0
m_z,LULESH_OMP.cc,963,544766,425,47,104,26,0,30118,0,0,0,0
m_x,LULESH_OMP.cc,961,544774,425,83,1,14,0,17134,0,0,0,0
m_x,LULESH_OMP.cc,961,544781,425,44,129,12,0,14001,0,0,0,0
m_x,LULESH_OMP.cc,961,544781,425,46,103,4,0,6430,0,0,0,0
m_yd,LULESH_OMP.cc,1474,544911,425,44,103,5,1,7542,0,0,0,0
m_x,LULESH_OMP.cc,2035,545060,425,235,3,6,0,8038,0,0,0,0
m_x,LULESH_OMP.cc,2035,545075,425,235,100,6,0,7126,0,0,0,0
m_x,LULESH_OMP.cc,2035,545081,425,68,129,6,0,7225,0,0,0,0
m_xd,LULESH_OMP.cc,2056,545081,425,38,100,4,0,6174,0,0,0,0
m_x,LULESH_OMP.cc,2035,545103,425,23,23,22,0,24938,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,545133,425,25,103,6,0,6596,1,4,14,6
m_elemBC,LULESH_OMP.cc,2281,545171,425,57,104,4,0,4892,1,28,24,4
m_vdov,LULESH_OMP.cc,2374,545175,425,21,102,18,0,19357,1,29,28,18
m_delv_zeta,LULESH_OMP.cc,2353,545178,425,22,101,9,1,11256,1,24,31,10
m_nodeElemCornerList,LULESH_OMP.cc,1000,545357,426,50,3,19,1,160156,1,19,17,19
m_xd,LULESH_OMP.cc,2056,545597,426,49,0,9,1,9886,0,0,0,0
m_z,LULESH_OMP.cc,2037,545611,426,218,3,15,1,17742,0,0,0,0
m_xd,LULESH_OMP.cc,2056,545624,426,47,100,4,0,5918,0,0,0,0
m_x,LULESH_OMP.cc,2035,545626,426,68,23,2,0,2760,0,0,0,0
m_xd,LULESH_OMP.cc,2056,545633,426,244,3,6,0,7198,0,0,0,0
m_x,LULESH_OMP.cc,2035,545636,426,30,25,4,0,5020,0,0,0,0
m_vnew,LULESH_OMP.cc,2802,545740,426,52,3,5,1,5454,1,14,10,5
m_x,LULESH_OMP.cc,961,545842,427,46,3,4,0,5445,0,0,0,0
m_x,LULESH_OMP.cc,961,545870,427,40,4,10,0,12654,0,0,0,0
m_yd,LULESH_OMP.cc,1470,545996,427,32,100,10,0,11566,0,0,0,0
m_z,LULESH_OMP.cc,2037,546150,427,236,0,30,0,34101,0,0,0,0
m_x,LULESH_OMP.cc,2035,546162,427,57,103,29,1,32078,0,0,0,0
m_x,LULESH_OMP.cc,2035,546165,427,23,129,10,0,11436,0,0,0,0
m_x,LULESH_OMP.cc,2035,546187,427,31,131,22,0,24859,0,0,0,0
m_x,LULESH_OMP.cc,2035,546188,427,274,100,2,0,4222,0,0,0,0
m_x,LULESH_OMP.cc,2035,546189,427,23,129,2,0,3111,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2380,546250,427,32,103,3,1,3468,1,12,12,3
m_matElemlist,LULESH_OMP.cc,2908,546369,428,48,104,0,0,124,1,28,3,0
m_x,LULESH_OMP.cc,961,546400,428,39,100,4,0,5758,0,0,0,0
m_z,LULESH_OMP.cc,1056,546469,428,38,3,10,0,12165,0,0,0,0
m_x,LULESH_OMP.cc,2035,546687,428,30,25,4,0,4603,0,0,0,0
m_x,LULESH_OMP.cc,2035,546696,428,30,131,14,0,15639,0,0,0,0
m_xd,LULESH_OMP.cc,2056,546697,428,47,0,23,1,25438,0,0,0,0
m_x,LULESH_OMP.cc,2035,546707,428,30,25,6,0,7069,0,0,0,0
m_x,LULESH_OMP.cc,2035,546714,428,23,129,22,0,24631,0,0,0,0
m_x,LULESH_OMP.cc,2035,546719,428,30,23,10,0,11620,0,0,0,0
m_xd,LULESH_OMP.cc,2056,546721,428,209,100,1,1,1814,0,0,0,0
m_x,LULESH_OMP.cc,2035,546728,428,44,0,19,1,22654,0,0,0,0
m_x,LULESH_OMP.cc,2035,546738,428,53,104,2,0,4350,0,0,0,0
m_vnew,LULESH_OMP.cc,2387,546805,428,30,3,0,0,718,1,14,22,0
m_x,LULESH_OMP.cc,961,546932,429,44,25,30,0,32671,0,0,0,0
m_y,LULESH_OMP.cc,962,546937,429,24,102,18,0,20865,0,0,0,0
m_x,LULESH_OMP.cc,961,546951,429,338,3,21,1,24422,0,0,0,0
m_yd,LULESH_OMP.cc,1470,547100,429,208,103,28,0,31526,0,0,0,0
m_xd,LULESH_OMP.cc,2056,547232,429,236,1,20,0,23097,0,0,0,0
m_x,LULESH_OMP.cc,2035,547270,429,39,0,11,1,13838,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2315,547349,429,44,0,22,0,23358,1,30,25,22
m_delv_zeta,LULESH_OMP.cc,2353,547354,429,23,103,21,1,23543,1,23,31,22
m_x,LULESH_OMP.cc,961,547480,430,54,103,20,0,23062,0,0,0,0
m_x,LULESH_OMP.cc,2035,547774,430,23,129,10,0,11001,0,0,0,0
m_z,LULESH_OMP.cc,2037,547787,430,24,2,7,1,9048,0,0,0,0
m_x,LULESH_OMP.cc,2035,547793,430,23,129,16,0,17855,0,0,0,0
m_xd,LULESH_OMP.cc,2056,547800,430,21,2,29,1,32088,0,0,0,0
m_x,LULESH_OMP.cc,2035,547807,430,30,131,22,0,24557,0,0,0,0
m_x,LULESH_OMP.cc,2035,547824,430,41,100,23,1,25934,0,0,0,0
m_xd,LULESH_OMP.cc,2056,547833,430,44,0,2,0,4342,0,0,0,0
m_zd,LULESH_OMP.cc,2058,547836,430,31,1,6,0,8706,0,0,0,0
m_zd,LULESH_OMP.cc,2186,547869,430,43,3,29,1,32606,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2324,547886,430,43,0,15,1,15838,1,30,14,15
m_v,LULESH_OMP.cc,2824,547917,430,231,103,1,1,1030,1,6,0,1
m_p,LULESH_OMP.cc,698,548015,431,129,23,7,1,7678,1,30,15,7
m_x,LULESH_OMP.cc,961,548019,431,49,101,17,1,19614,0,0,0,0
m_x,LULESH_OMP.cc,961,548025,431,37,0,4,0,4510,0,0,0,0
m_x,LULESH_OMP.cc,961,548033,431,47,0,7,1,7966,0,0,0,0
m_z,LULESH_OMP.cc,963,548035,431,27,1,22,0,25478,0,0,0,0
m_x,LULESH_OMP.cc,2035,548304,431,234,101,7,1,8726,0,0,0,0
m_xd,LULESH_OMP.cc,2056,548309,431,34,103,17,1,18644,0,0,0,0
m_x,LULESH_OMP.cc,2035,548316,431,235,1,29,1,32886,0,0,0,0
m_xd,LULESH_OMP.cc,2056,548317,431,377,3,25,1,27454,0,0,0,0
m_x,LULESH_OMP.cc,2035,548338,431,234,0,18,0,21262,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,548402,431,22,103,27,1,28518,1,6,27,27
m_delv_eta,LULESH_OMP.cc,2318,548414,431,137,100,3,1,3318,1,22,7,3
m_delv_xi,LULESH_OMP.cc,2379,548417,431,25,3,30,0,31082,1,10,11,30
m_vdov,LULESH_OMP.cc,2374,548422,431,30,25,6,0,6710,1,22,17,6
m_vnew,LULESH_OMP.cc,2802,548450,431,139,132,21,1,21504,1,0,0,21
m_x,LULESH_OMP.cc,961,548581,432,37,100,16,0,18070,0,0,0,0
m_x,LULESH_OMP.cc,961,548598,432,38,0,15,1,17238,0,0,0,0
m_x,LULESH_OMP.cc,2035,548853,432,206,100,13,1,15366,0,0,0,0
m_zd,LULESH_OMP.cc,2058,548864,432,32,100,19,1,20974,0,0,0,0
m_xd,LULESH_OMP.cc,2056,548875,432,50,3,22,0,25518,0,0,0,0
m_x,LULESH_OMP.cc,2035,548882,432,113,103,6,0,7094,0,0,0,0
m_x,LULESH_OMP.cc,2035,548910,432,23,129,6,0,7527,0,0,0,0
m_x,LULESH_OMP.cc,2035,548914,432,21,2,4,0,6491,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2380,548968,432,31,103,23,1,24068,1,4,16,23
m_x,LULESH_OMP.cc,961,549126,433,51,101,18,0,20263,0,0,0,0
m_x,LULESH_OMP.cc,961,549131,433,39,0,4,0,5102,0,0,0,0
m_z,LULESH_OMP.cc,1056,549183,433,36,4,3,1,4423,0,0,0,0
m_x,LULESH_OMP.cc,2035,549391,433,24,23,6,0,6658,0,0,0,0
m_volo,LULESH_OMP.cc,2042,549405,433,21,3,3,1,3396,1,4,10,3
m_x,LULESH_OMP.cc,2035,549411,433,23,23,10,0,11326,0,0,0,0
m_yd,LULESH_OMP.cc,2181,549462,433,44,1,3,1,4430,0,0,0,0
m_xd,LULESH_OMP.cc,2169,549476,433,22,1,27,1,30058,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,549514,433,35,2,27,1,28477,1,29,25,27
m_p,LULESH_OMP.cc,2693,549542,433,37,100,6,0,6710,1,22,17,6
m_x,LULESH_OMP.cc,961,549645,434,41,104,20,0,23134,0,0,0,0
m_x,LULESH_OMP.cc,961,549653,434,23,23,25,1,27626,0,0,0,0
m_x,LULESH_OMP.cc,2035,549920,434,23,23,6,0,6540,0,0,0,0
m_z,LULESH_OMP.cc,2037,549956,434,22,102,13,1,14682,0,0,0,0
m_x,LULESH_OMP.cc,2035,549958,434,47,4,5,1,7086,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,550009,434,34,1,5,1,5484,1,12,11,5
m_delv_zeta,LULESH_OMP.cc,2347,550052,434,48,104,17,1,17198,1,14,25,16
m_vdov,LULESH_OMP.cc,2374,550055,434,22,102,17,1,18332,1,28,28,17
m_x,LULESH_OMP.cc,961,550184,435,39,103,11,1,13382,0,0,0,0
m_z,LULESH_OMP.cc,963,550211,435,61,104,17,1,20534,0,0,0,0
m_y,LULESH_OMP.cc,1047,550266,435,57,3,20,0,23446,0,0,0,0
m_xd,LULESH_OMP.cc,1459,550291,435,23,23,12,0,13207,0,0,0,0
m_fz,LULESH_OMP.cc,1577,550357,435,22,3,23,1,26269,0,0,0,0
m_nodalMass,LULESH_OMP.cc,1703,550379,435,24,102,22,0,25007,0,0,0,0
m_yd,LULESH_OMP.cc,1763,550454,435,23,101,20,0,23230,0,0,0,0
m_z,LULESH_OMP.cc,2037,550464,435,44,104,19,1,20830,0,0,0,0
m_x,LULESH_OMP.cc,2035,550512,435,240,0,21,1,24846,0,0,0,0
m_x,LULESH_OMP.cc,2035,550523,435,367,0,31,1,34766,0,0,0,0
m_matElemlist,LULESH_OMP.cc,2280,550590,435,36,0,0,0,780,1,12,24,0
m_x,LULESH_OMP.cc,961,550733,436,42,0,1,1,1582,0,0,0,0
m_x,LULESH_OMP.cc,961,550745,436,38,3,2,0,4142,0,0,0,0
m_xd,LULESH_OMP.cc,2056,550996,436,254,100,4,0,4430,0,0,0,0
m_x,LULESH_OMP.cc,2035,551042,436,49,103,1,1,1838,0,0,0,0
m_xd,LULESH_OMP.cc,2056,551053,436,237,103,6,0,7502,0,0,0,0
m_dxx,LULESH_OMP.cc,2099,551073,436,396,3,7,1,7168,1,0,0,7
m_e,LULESH_OMP.cc,2681,551153,436,85,128,20,0,20990,1,30,15,20
m_xd,LULESH_OMP.cc,2056,551536,437,366,1,27,1,29414,0,0,0,0
m_x,LULESH_OMP.cc,2035,551538,437,245,103,19,1,21854,0,0,0,0
m_x,LULESH_OMP.cc,2035,551541,437,44,4,30,0,32766,0,0,0,0
m_x,LULESH_OMP.cc,2035,551547,437,23,129,14,0,16529,0,0,0,0
m_x,LULESH_OMP.cc,2035,551553,437,23,23,14,0,15506,0,0,0,0
m_delv_xi,LULESH_OMP.cc,2379,551659,437,30,131,6,0,6635,1,11,15,6
m_q,LULESH_OMP.cc,2455,551680,437,201,103,0,0,10310,1,6,2,10
m_x,LULESH_OMP.cc,2035,552089,438,23,129,20,0,21916,0,0,0,0
m_xd,LULESH_OMP.cc,2056,552100,438,37,100,13,1,14494,0,0,0,0
m_xd,LULESH_OMP.cc,2056,552117,438,43,101,5,1,7110,0,0,0,0
m_v,LULESH_OMP.cc,2044,552142,438,24,101,2,0,2973,1,29,28,2
m_delv_zeta,LULESH_OMP.cc,2347,552203,438,49,100,6,0,5766,1,6,20,5
m_x,LULESH_OMP.cc,961,552363,439,34,1,3,1,5030,0,0,0,0
m_z,LULESH_OMP.cc,1764,552615,439,22,3,17,1,19928,0,0,0,0
m_xd,LULESH_OMP.cc,2056,552616,439,289,100,10,0,10924,0,0,0,0
m_x,LULESH_OMP.cc,2035,552638,439,288,103,6,0,6910,0,0,0,0
m_x,LULESH_OMP.cc,2035,552659,439,30,23,10,0,11563,0,0,0,0
m_x,LULESH_OMP.cc,2035,552662,439,21,102,16,0,19289,0,0,0,0
m_xd,LULESH_OMP.cc,2056,552665,439,367,101,9,1,11614,0,0,0,0
m_x,LULESH_OMP.cc,2035,552667,439,23,129,20,0,23728,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2381,552746,439,27,103,14,0,15055,1,15,22,14
m_delv_zeta,LULESH_OMP.cc,2347,552754,439,46,0,17,1,17374,1,30,30,16
m_x,LULESH_OMP.cc,961,552902,440,57,1,2,0,2958,0,0,0,0
m_x,LULESH_OMP.cc,961,552906,440,37,23,22,0,24798,0,0,0,0
m_xd,LULESH_OMP.cc,2056,553170,440,40,0,30,0,32910,0,0,0,0
m_v,LULESH_OMP.cc,2044,553200,440,31,3,30,0,31367,1,7,20,30
m_volo,LULESH_OMP.cc,2387,553278,440,21,101,18,0,19001,1,25,17,18
m_delv_xi,LULESH_OMP.cc,2379,553281,440,23,23,10,0,10882,1,2,20,10
m_vdov,LULESH_OMP.cc,2374,553282,440,30,131,0,0,642,1,2,20,0
m_yd,LULESH_OMP.cc,1474,553573,441,189,100,0,0,1878,0,0,0,0
m_x,LULESH_OMP.cc,2035,553698,441,23,3,4,0,4426,0,0,0,0
m_x,LULESH_OMP.cc,2035,553707,441,24,23,0,0,121,0,0,0,0
m_x,LULESH_OMP.cc,2035,553709,441,23,23,14,0,15480,0,0,0,0
m_x,LULESH_OMP.cc,2035,553727,441,30,25,14,0,15730,0,0,0,0
m_x,LULESH_OMP.cc,2035,553744,441,46,0,31,1,35598,0,0,0,0
m_delv_xi,LULESH_OMP.cc,2379,553812,441,23,129,18,0,18687,1,31,7,18
m_elemBC,LULESH_OMP.cc,2281,553822,441,29,1,4,0,4810,1,10,22,4
m_delv_eta,LULESH_OMP.cc,2318,553826,441,23,23,26,0,27343,1,15,22,26
m_elemBC,LULESH_OMP.cc,2281,553831,441,21,3,20,0,21387,1,11,28,20
m_z,LULESH_OMP.cc,963,553959,442,34,3,0,0,150,0,0,0,0
m_x,LULESH_OMP.cc,961,553986,442,24,2,1,1,1923,0,0,0,0
m_x,LULESH_OMP.cc,961,553986,442,39,101,16,0,19454,0,0,0,0
m_x,LULESH_OMP.cc,961,553996,442,22,103,5,1,6526,0,0,0,0
m_volo,LULESH_OMP.cc,1621,554034,442,45,3,30,0,30782,1,30,1,30
m_yd,LULESH_OMP.cc,1474,554069,442,34,100,20,0,22998,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1570,554140,442,22,1,13,1,113525,1,14,27,13
m_zd,LULESH_OMP.cc,2058,554243,442,243,101,6,0,7750,0,0,0,0
m_x,LULESH_OMP.cc,2035,554247,442,265,0,28,0,30702,0,0,0,0
m_x,LULESH_OMP.cc,2035,554252,442,30,131,14,0,15511,0,0,0,0
m_x,LULESH_OMP.cc,2035,554257,442,227,101,23,1,26478,0,0,0,0
m_x,LULESH_OMP.cc,2035,554272,442,49,104,23,1,25630,0,0,0,0
m_y,LULESH_OMP.cc,2036,554272,442,21,102,11,1,13658,0,0,0,0
m_yd,LULESH_OMP.cc,2057,554292,442,239,1,25,1,29150,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,554343,442,30,25,4,0,4116,1,20,0,4
m_delx_xi,LULESH_OMP.cc,2379,554355,442,27,102,30,0,31135,1,31,12,30
m_x,LULESH_OMP.cc,961,554514,443,21,1,21,1,23422,0,0,0,0
m_x,LULESH_OMP.cc,961,554524,443,35,0,28,0,31310,0,0,0,0
m_xd,LULESH_OMP.cc,1461,554617,443,44,101,6,0,6758,0,0,0,0
m_x,LULESH_OMP.cc,2035,554783,443,21,1,10,0,12066,0,0,0,0
m_v,LULESH_OMP.cc,2044,554788,443,37,103,28,0,28815,1,15,4,28
m_x,LULESH_OMP.cc,2035,554788,443,232,3,22,0,25230,0,0,0,0
m_xd,LULESH_OMP.cc,2056,554796,443,230,0,18,0,20985,0,0,0,0
m_xd,LULESH_OMP.cc,2056,554796,443,214,3,17,1,19886,0,0,0,0
m_x,LULESH_OMP.cc,2035,554803,443,21,102,30,0,34137,0,0,0,0
m_x,LULESH_OMP.cc,2035,554816,443,241,103,16,0,19158,0,0,0,0
m_x,LULESH_OMP.cc,2035,554823,443,243,0,30,0,33406,0,0,0,0
m_zd,LULESH_OMP.cc,2058,554830,443,24,103,18,0,20409,0,0,0,0
m_xd,LULESH_OMP.cc,2056,554834,443,215,103,18,0,20498,0,0,0,0
m_x,LULESH_OMP.cc,2035,554840,443,23,23,2,0,3128,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,554888,443,52,4,23,1,22574,1,14,1,22
m_x,LULESH_OMP.cc,961,555050,444,46,1,0,0,302,0,0,0,0
m_z,LULESH_OMP.cc,963,555057,444,34,103,13,1,14661,0,0,0,0
m_x,LULESH_OMP.cc,961,555060,444,44,4,15,1,16894,0,0,0,0
m_symmY,LULESH_OMP.cc,1722,555308,444,58,132,17,1,595,0,0,0,0
m_x,LULESH_OMP.cc,2035,555333,444,30,25,16,0,17658,0,0,0,0
m_xd,LULESH_OMP.cc,2056,555383,444,42,101,31,1,34718,0,0,0,0
m_x,LULESH_OMP.cc,2035,555384,444,23,23,16,0,18459,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,555404,444,26,3,23,1,23636,1,20,2,23
m_vdov,LULESH_OMP.cc,2374,555429,444,30,131,30,0,30752,1,0,1,30
m_vdov,LULESH_OMP.cc,2374,555447,444,30,131,18,0,19126,1,22,21,18
m_vdov,LULESH_OMP.cc,2374,555454,444,22,2,5,1,6047,1,31,28,5
m_y,LULESH_OMP.cc,962,555576,445,21,1,30,0,32720,0,0,0,0
m_x,LULESH_OMP.cc,961,555580,445,48,4,2,0,3374,0,0,0,0
m_v,LULESH_OMP.cc,1621,555683,445,22,1,10,0,11135,1,31,27,10
m_x,LULESH_OMP.cc,2035,555885,445,198,0,18,0,21038,0,0,0,0
m_xd,LULESH_OMP.cc,2056,555907,445,26,2,18,0,20312,0,0,0,0
m_x,LULESH_OMP.cc,2035,555909,445,23,23,22,0,24635,0,0,0,0
m_zd,LULESH_OMP.cc,2058,555914,445,24,2,17,1,20312,0,0,0,0
m_x,LULESH_OMP.cc,2035,555914,445,55,104,12,0,14931,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,555966,445,23,103,31,1,32615,1,7,27,31
m_x,LULESH_OMP.cc,961,556137,446,54,104,13,1,14550,0,0,0,0
m_x,LULESH_OMP.cc,961,556162,446,23,1,28,0,32612,0,0,0,0
m_x,LULESH_OMP.cc,2035,556418,446,23,23,2,0,2416,0,0,0,0
m_xd,LULESH_OMP.cc,2056,556420,446,369,100,11,1,12246,0,0,0,0
m_x,LULESH_OMP.cc,2035,556421,446,47,0,20,0,22054,0,0,0,0
m_zd,LULESH_OMP.cc,2058,556426,446,27,3,16,0,17790,0,0,0,0
m_xd,LULESH_OMP.cc,2056,556450,446,56,104,29,1,32254,0,0,0,0
m_x,LULESH_OMP.cc,2035,556466,446,45,104,9,1,11806,0,0,0,0
m_x,LULESH_OMP.cc,2035,556468,446,23,129,2,0,3155,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,556535,446,24,2,9,1,10036,1,20,25,9
m_x,LULESH_OMP.cc,961,556687,447,47,101,25,1,27958,0,0,0,0
m_fx,LULESH_OMP.cc,1702,556868,447,21,103,4,0,5086,0,0,0,0
m_xd,LULESH_OMP.cc,2056,556971,447,23,3,30,0,34117,0,0,0,0
m_xd,LULESH_OMP.cc,2056,556974,447,41,104,10,0,12374,0,0,0,0
m_xd,LULESH_OMP.cc,2056,556983,447,368,103,7,1,9214,0,0,0,0
m_xd,LULESH_OMP.cc,2056,556991,447,37,100,12,0,14830,0,0,0,0
m_x,LULESH_OMP.cc,2035,557009,447,226,100,14,0,17262,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2315,557058,447,370,0,15,1,15374,1,14,0,15
m_vdov,LULESH_OMP.cc,2374,557083,447,30,25,16,0,17287,1,7,28,16
m_delv_zeta,LULESH_OMP.cc,2344,557085,447,24,2,22,0,23454,1,30,28,22
m_z,LULESH_OMP.cc,963,557217,448,58,1,20,0,23230,0,0,0,0
m_x,LULESH_OMP.cc,1032,557305,448,51,129,0,0,748,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,557381,448,39,4,0,0,7388,1,27,28,0
m_xd,LULESH_OMP.cc,2056,557488,448,247,0,16,0,18526,0,0,0,0
m_x,LULESH_OMP.cc,2035,557503,448,22,103,26,0,29635,0,0,0,0
m_x,LULESH_OMP.cc,2035,557506,448,35,25,4,0,4635,0,0,0,0
m_x,LULESH_OMP.cc,2035,557518,448,249,101,2,0,2702,0,0,0,0
m_delv,??,0,557596,448,21,151,4,0,2,1,2,0,0
m_delv_eta,LULESH_OMP.cc,2324,557617,448,41,3,1,1,1862,1,6,26,1
m_delv_zeta,LULESH_OMP.cc,2353,557620,448,23,103,2,0,4095,1,31,31,3
m_vdov,LULESH_OMP.cc,2374,557620,448,30,25,6,0,7148,1,12,31,6
m_arealg,LULESH_OMP.cc,2921,557723,449,273,3,30,0,30726,1,6,0,30
m_x,LULESH_OMP.cc,2035,558067,449,30,131,18,0,20259,0,0,0,0
m_zd,LULESH_OMP.cc,2058,558073,449,22,102,11,1,12632,0,0,0,0
m_xd,LULESH_OMP.cc,2056,558086,449,369,103,25,1,28086,0,0,0,0
m_x,LULESH_OMP.cc,2035,558090,449,30,131,20,0,22797,0,0,0,0
m_e,LULESH_OMP.cc,2681,558184,449,233,103,6,0,6326,1,22,5,6
m_nodeElemCornerList,LULESH_OMP.cc,1570,558470,450,53,104,4,0,37884,1,31,19,4
m_x,LULESH_OMP.cc,2035,558589,450,23,129,4,0,4684,0,0,0,0
m_x,LULESH_OMP.cc,2035,558622,450,234,100,21,1,24814,0,0,0,0
m_xd,LULESH_OMP.cc,2056,558637,450,45,3,0,0,1022,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2324,558682,450,48,101,29,1,30078,1,30,11,29
m_vdov,LULESH_OMP.cc,2374,558682,450,30,25,0,0,415,1,31,12,0
m_vdov,LULESH_OMP.cc,2374,558687,450,30,25,28,0,29303,1,23,19,28
m_x,LULESH_OMP.cc,961,558820,451,49,3,16,0,17526,0,0,0,0
m_x,LULESH_OMP.cc,961,558826,451,47,3,28,0,30734,0,0,0,0
m_zdd,LULESH_OMP.cc,1748,559101,451,22,103,1,1,1448,0,0,0,0
m_x,LULESH_OMP.cc,2035,559117,451,30,131,4,0,4506,0,0,0,0
m_delx_zeta,LULESH_OMP.cc,2381,559226,451,23,101,28,0,29089,1,1,13,28
m_vdov,LULESH_OMP.cc,2374,559234,451,30,25,14,0,14992,1,16,20,14
m_delv_zeta,LULESH_OMP.cc,2381,559240,451,21,102,12,0,13215,1,31,28,12
m_x,LULESH_OMP.cc,961,559401,452,48,104,4,0,5302,0,0,0,0
m_xd,LULESH_OMP.cc,1465,559489,452,49,102,31,1,35142,0,0,0,0
m_xd,LULESH_OMP.cc,2056,559646,452,45,0,2,0,2182,0,0,0,0
m_xd,LULESH_OMP.cc,2056,559654,452,235,1,20,0,23022,0,0,0,0
m_xd,LULESH_OMP.cc,2056,559656,452,241,3,12,0,14354,0,0,0,0
m_xd,LULESH_OMP.cc,2056,559703,452,25,101,23,1,26970,0,0,0,0
m_x,LULESH_OMP.cc,2035,559710,452,248,1,10,0,11943,0,0,0,0
m_x,LULESH_OMP.cc,2035,559711,452,23,129,22,0,24984,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,559751,452,1077,131,28,0,28672,1,0,0,28
m_elemBC,LULESH_OMP.cc,2281,559766,452,34,0,6,0,6668,1,12,16,6
m_vdov,LULESH_OMP.cc,2374,559779,452,49,104,26,0,27534,1,14,28,26
m_x,LULESH_OMP.cc,961,559899,453,44,23,28,0,30501,0,0,0,0
m_x,LULESH_OMP.cc,961,559914,453,21,103,20,0,23270,0,0,0,0
m_x,LULESH_OMP.cc,961,559915,453,37,0,0,0,1414,0,0,0,0
m_y,LULESH_OMP.cc,962,559924,453,23,23,9,1,11457,0,0,0,0
m_x,LULESH_OMP.cc,961,559925,453,30,129,4,0,4979,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,560316,453,21,103,4,0,4903,1,7,25,4
m_x,LULESH_OMP.cc,961,560442,454,40,100,11,1,11990,0,0,0,0
m_x,LULESH_OMP.cc,961,560443,454,40,100,1,1,2278,0,0,0,0
m_x,LULESH_OMP.cc,961,560477,454,32,100,11,1,12766,0,0,0,0
m_z,LULESH_OMP.cc,1764,560724,454,240,102,16,0,18942,0,0,0,0
m_xd,LULESH_OMP.cc,2056,560729,454,433,3,3,1,3342,0,0,0,0
m_x,LULESH_OMP.cc,2035,560734,454,28,129,12,0,13189,0,0,0,0
m_x,LULESH_OMP.cc,2035,560766,454,50,104,21,1,23504,0,0,0,0
m_x,LULESH_OMP.cc,2035,560793,454,49,3,13,1,16221,0,0,0,0
m_delv_xi,LULESH_OMP.cc,2379,560849,454,23,23,22,0,23122,1,18,18,22
m_z,LULESH_OMP.cc,963,560980,455,32,3,25,1,28315,0,0,0,0
m_x,LULESH_OMP.cc,961,560989,455,42,1,21,1,24190,0,0,0,0
m_x,LULESH_OMP.cc,961,560991,455,42,4,13,1,15511,0,0,0,0
m_z,LULESH_OMP.cc,963,561007,455,34,0,6,0,7214,0,0,0,0
m_x,LULESH_OMP.cc,961,561015,455,54,103,21,1,23646,0,0,0,0
m_ss,LULESH_OMP.cc,1446,561107,455,40,100,12,0,12502,1,22,6,12
m_x,LULESH_OMP.cc,2035,561315,455,23,129,4,0,6200,0,0,0,0
m_zd,LULESH_OMP.cc,2058,561319,455,25,1,7,1,8437,0,0,0,0
m_lxip,LULESH_OMP.cc,2294,561400,455,21,3,28,0,29541,1,5,27,28
m_z,LULESH_OMP.cc,963,561535,456,27,101,18,0,21102,0,0,0,0
m_x,LULESH_OMP.cc,2035,561837,456,30,131,6,0,7005,0,0,0,0
m_z,LULESH_OMP.cc,2037,561871,456,23,101,12,0,15134,0,0,0,0
m_x,LULESH_OMP.cc,2035,561872,456,68,23,14,0,16205,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,561898,456,24,103,14,0,14575,1,15,7,14
m_delx_eta,LULESH_OMP.cc,2380,561934,456,31,103,25,1,26056,1,8,14,25
m_x,LULESH_OMP.cc,961,562092,457,61,104,29,1,33278,0,0,0,0
m_x,LULESH_OMP.cc,961,562095,457,50,104,4,0,5006,0,0,0,0
m_z,LULESH_OMP.cc,1052,562174,457,44,3,26,0,29262,0,0,0,0
m_fz,LULESH_OMP.cc,1577,562257,457,21,2,5,1,6526,0,0,0,0
m_x,LULESH_OMP.cc,2035,562355,457,243,101,26,0,29406,0,0,0,0
m_x,LULESH_OMP.cc,2035,562371,457,23,129,0,0,207,0,0,0,0
m_x,LULESH_OMP.cc,2035,562373,457,38,129,10,0,12224,0,0,0,0
m_volo,LULESH_OMP.cc,2042,562385,457,21,1,9,1,9631,1,31,12,9
m_x,LULESH_OMP.cc,2035,562399,457,23,129,22,0,24688,0,0,0,0
